epoch,accuracy,loss
383,1.0,0.07927356660366058
384,1.0,0.07896794378757477
385,1.0,0.07866447418928146
386,1.0,0.0783584713935852
387,1.0,0.07806091010570526
388,1.0,0.07775918394327164
389,1.0,0.07746235281229019
390,1.0,0.07716785371303558
391,1.0,0.076875239610672
392,1.0,0.07658320665359497
393,1.0,0.07629521936178207
394,1.0,0.07600907981395721
395,1.0,0.07572181522846222
396,1.0,0.07543930411338806
397,1.0,0.07515768706798553
398,1.0,0.07487871497869492
399,1.0,0.07459963113069534
400,1.0,0.07432471215724945
401,1.0,0.07405022531747818
402,1.0,0.073777936398983
403,1.0,0.07350939512252808
404,1.0,0.07323828339576721
405,1.0,0.07297216355800629
406,1.0,0.07270953804254532
407,1.0,0.07244455814361572
408,1.0,0.07218385487794876
409,1.0,0.07192341983318329
410,1.0,0.071668341755867
411,1.0,0.07141002267599106
412,1.0,0.07115552574396133
413,1.0,0.07090441137552261
414,1.0,0.07064974308013916
415,1.0,0.07040198147296906
416,1.0,0.07015369087457657
417,1.0,0.06990734487771988
418,1.0,0.06966115534305573
419,1.0,0.06941641867160797
420,1.0,0.06917663663625717
421,1.0,0.06893755495548248
422,1.0,0.06869684159755707
423,1.0,0.06846074014902115
424,1.0,0.0682230219244957
425,1.0,0.06798790395259857
426,1.0,0.06775680184364319
427,1.0,0.06752343475818634
428,1.0,0.06729395687580109
429,1.0,0.06706549972295761
430,1.0,0.06683675944805145
431,1.0,0.06661190837621689
432,1.0,0.06638731807470322
433,1.0,0.06616384536027908
434,1.0,0.06594206392765045
435,1.0,0.06572094559669495
436,1.0,0.06550364196300507
437,1.0,0.06528566032648087
438,1.0,0.06506983190774918
439,1.0,0.06485594809055328
440,1.0,0.06464219093322754
441,1.0,0.06443122774362564
442,1.0,0.06422049552202225
443,1.0,0.06400907039642334
444,1.0,0.06380176544189453
445,1.0,0.06359485536813736
446,1.0,0.06338823586702347
447,1.0,0.06318481266498566
448,1.0,0.06297977268695831
449,1.0,0.06277915090322495
450,1.0,0.0625787302851677
451,1.0,0.062377482652664185
452,1.0,0.062179386615753174
453,1.0,0.06198194622993469
454,1.0,0.06178557872772217
455,1.0,0.06158887594938278
456,1.0,0.061395157128572464
457,1.0,0.061201632022857666
458,1.0,0.06101147085428238
459,1.0,0.0608183816075325
460,1.0,0.060628753155469894
461,1.0,0.06044071912765503
462,1.0,0.06025218218564987
463,1.0,0.060064345598220825
464,1.0,0.05987907573580742
465,1.0,0.059696197509765625
466,1.0,0.059512048959732056
467,1.0,0.059328593313694
468,1.0,0.05914728716015816
469,1.0,0.05896676704287529
470,1.0,0.058786023408174515
471,1.0,0.05860794708132744
472,1.0,0.05843118578195572
473,1.0,0.0582536980509758
474,1.0,0.058077406138181686
475,1.0,0.057903796434402466
476,1.0,0.05772839114069939
477,1.0,0.057556819170713425
478,1.0,0.05738431215286255
479,1.0,0.05721409246325493
480,1.0,0.05704218149185181
481,1.0,0.056873470544815063
482,1.0,0.05670597404241562
483,1.0,0.05653661489486694
484,1.0,0.056372035294771194
485,1.0,0.05620545148849487
486,1.0,0.05603962391614914
487,1.0,0.05587683990597725
488,1.0,0.05571277067065239
489,1.0,0.05555009841918945
490,1.0,0.05538846179842949
491,1.0,0.05522829294204712
492,1.0,0.05506876856088638
493,1.0,0.05490889027714729
494,1.0,0.05475236102938652
495,1.0,0.05459407716989517
496,1.0,0.054438211023807526
497,1.0,0.05428199842572212
498,1.0,0.05412772297859192
499,1.0,0.05397350713610649
500,1.0,0.05382044240832329
501,1.0,0.053668297827243805
502,1.0,0.05351541191339493
503,1.0,0.053365834057331085
504,1.0,0.05321536213159561
505,1.0,0.05306624248623848
506,1.0,0.05291770026087761
507,1.0,0.05276959016919136
508,1.0,0.05262268707156181
509,1.0,0.05247656628489494
510,1.0,0.0523308627307415
511,1.0,0.05218745023012161
512,1.0,0.052042026072740555
513,1.0,0.05189881473779678
514,1.0,0.05175632983446121
515,1.0,0.05161479860544205
516,1.0,0.05147367715835571
517,1.0,0.0513327531516552
518,1.0,0.05119296908378601
519,1.0,0.05105417221784592
520,1.0,0.05091517046093941
521,1.0,0.050777532160282135
522,1.0,0.05064045637845993
523,1.0,0.05050501972436905
524,1.0,0.05036851018667221
525,1.0,0.05023331567645073
526,1.0,0.05010002851486206
527,1.0,0.04996476694941521
528,1.0,0.049832534044981
529,1.0,0.049698878079652786
530,1.0,0.04956817626953125
531,1.0,0.04943612590432167
532,1.0,0.04930562898516655
533,1.0,0.04917629808187485
534,1.0,0.04904608428478241
535,1.0,0.04891839623451233
536,1.0,0.04879036918282509
537,1.0,0.04866208881139755
538,1.0,0.04853557050228119
539,1.0,0.04840915650129318
540,1.0,0.04828296974301338
541,1.0,0.048157788813114166
542,1.0,0.04803390055894852
543,1.0,0.04790963977575302
544,1.0,0.04778551310300827
545,1.0,0.04766330122947693
546,1.0,0.04754025489091873
547,1.0,0.04741867259144783
548,1.0,0.047299277037382126
549,1.0,0.04717789217829704
550,1.0,0.047057196497917175
551,1.0,0.04693806916475296
552,1.0,0.04681819677352905
553,1.0,0.0467010997235775
554,1.0,0.046583034098148346
555,1.0,0.04646558687090874
556,1.0,0.046347860246896744
557,1.0,0.04623302072286606
558,1.0,0.04611736908555031
559,1.0,0.04600083827972412
560,1.0,0.04588659107685089
561,1.0,0.04577293619513512
562,1.0,0.04565965011715889
563,1.0,0.04554697126150131
564,1.0,0.04543320834636688
565,1.0,0.045321255922317505
566,1.0,0.0452096052467823
567,1.0,0.04509858042001724
568,1.0,0.04498782753944397
569,1.0,0.04487721994519234
570,1.0,0.04476749151945114
571,1.0,0.04465813189744949
572,1.0,0.04454897716641426
573,1.0,0.044441692531108856
574,1.0,0.04433359578251839
575,1.0,0.044226594269275665
576,1.0,0.04411947727203369
577,1.0,0.04401296749711037
578,1.0,0.04390742629766464
579,1.0,0.043802108615636826
580,1.0,0.04369702935218811
581,1.0,0.04359157755970955
582,1.0,0.0434885248541832
583,1.0,0.043385207653045654
584,1.0,0.04328073188662529
585,1.0,0.0431792214512825
586,1.0,0.043076835572719574
587,1.0,0.042975522577762604
588,1.0,0.042873185127973557
589,1.0,0.04277195781469345
590,1.0,0.04267192259430885
591,1.0,0.042572271078825
592,1.0,0.04247206449508667
593,1.0,0.04237296059727669
594,1.0,0.04227330535650253
595,1.0,0.04217515513300896
596,1.0,0.042076610028743744
597,1.0,0.04197949916124344
598,1.0,0.041881855577230453
599,1.0,0.04178522154688835
600,1.0,0.04168898984789848
601,1.0,0.04159320890903473
602,1.0,0.04149679094552994
603,1.0,0.041401393711566925
604,1.0,0.04130711778998375
605,1.0,0.041212357580661774
606,1.0,0.04111821576952934
607,1.0,0.041024722158908844
608,1.0,0.04093166068196297
609,1.0,0.04083835333585739
610,1.0,0.04074571654200554
611,1.0,0.040654201060533524
612,1.0,0.04056248068809509
613,1.0,0.0404704324901104
614,1.0,0.04037924110889435
615,1.0,0.04028933495283127
616,1.0,0.040198709815740585
617,1.0,0.04010889679193497
618,1.0,0.040019650012254715
619,1.0,0.0399298295378685
620,1.0,0.039841603487730026
621,1.0,0.039753131568431854
622,1.0,0.03966498002409935
623,1.0,0.039576806128025055
624,1.0,0.03949026018381119
625,1.0,0.03940282389521599
626,1.0,0.039315976202487946
627,1.0,0.03923017904162407
628,1.0,0.03914372995495796
629,1.0,0.03905798867344856
630,1.0,0.038972966372966766
631,1.0,0.03888781741261482
632,1.0,0.038803864270448685
633,1.0,0.03871920332312584
634,1.0,0.03863516449928284
635,1.0,0.03855224326252937
636,1.0,0.038468681275844574
637,1.0,0.03838501498103142
638,1.0,0.03830296918749809
639,1.0,0.03822007402777672
640,1.0,0.03813869506120682
641,1.0,0.038057368248701096
642,1.0,0.03797563165426254
643,1.0,0.03789472579956055
644,1.0,0.03781427815556526
645,1.0,0.03773369640111923
646,1.0,0.03765300661325455
647,1.0,0.03757399320602417
648,1.0,0.03749460354447365
649,1.0,0.037414856255054474
650,1.0,0.037336450070142746
651,1.0,0.037257567048072815
652,1.0,0.03717997670173645
653,1.0,0.03710189461708069
654,1.0,0.037023983895778656
655,1.0,0.03694702684879303
656,1.0,0.03687020018696785
657,1.0,0.036792732775211334
658,1.0,0.03671672195196152
659,1.0,0.036640364676713943
660,1.0,0.036564379930496216
661,1.0,0.036489345133304596
662,1.0,0.03641381487250328
663,1.0,0.0363389328122139
664,1.0,0.036264482885599136
665,1.0,0.03618936985731125
666,1.0,0.036115922033786774
667,1.0,0.03604169189929962
668,1.0,0.03596830368041992
669,1.0,0.03589534014463425
670,1.0,0.03582159802317619
671,1.0,0.035749174654483795
672,1.0,0.03567689284682274
673,1.0,0.035604484379291534
674,1.0,0.03553243726491928
675,1.0,0.03546109050512314
676,1.0,0.035389721393585205
677,1.0,0.035318128764629364
678,1.0,0.03524760529398918
679,1.0,0.035176388919353485
680,1.0,0.035106170922517776
681,1.0,0.0350363627076149
682,1.0,0.03496647998690605
683,1.0,0.034896694123744965
684,1.0,0.03482732176780701
685,1.0,0.03475821390748024
686,1.0,0.034689366817474365
687,1.0,0.034620534628629684
688,1.0,0.03455249220132828
689,1.0,0.03448411449790001
690,1.0,0.03441618010401726
691,1.0,0.03434882313013077
692,1.0,0.03428184613585472
693,1.0,0.03421394154429436
694,1.0,0.034147486090660095
695,1.0,0.03408072143793106
696,1.0,0.034014131873846054
697,1.0,0.033947743475437164
698,1.0,0.033882491290569305
699,1.0,0.03381625935435295
700,1.0,0.033751171082258224
701,1.0,0.033685408532619476
702,1.0,0.033620335161685944
703,1.0,0.0335562638938427
704,1.0,0.03349129855632782
705,1.0,0.033426836133003235
706,1.0,0.033363036811351776
707,1.0,0.03329888731241226
708,1.0,0.033235371112823486
709,1.0,0.033172108232975006
710,1.0,0.03310848027467728
711,1.0,0.033045653253793716
712,1.0,0.03298277407884598
713,1.0,0.03292056918144226
714,1.0,0.03285816311836243
715,1.0,0.032795924693346024
716,1.0,0.03273400291800499
717,1.0,0.03267241269350052
718,1.0,0.032610587775707245
719,1.0,0.03254983574151993
720,1.0,0.032488513737916946
721,1.0,0.03242792934179306
722,1.0,0.03236693888902664
723,1.0,0.03230651840567589
724,1.0,0.03224639222025871
725,1.0,0.032186515629291534
726,1.0,0.03212711960077286
727,1.0,0.03206714242696762
728,1.0,0.03200748562812805
729,1.0,0.03194870799779892
730,1.0,0.03188933804631233
731,1.0,0.031831007450819016
732,1.0,0.03177224099636078
733,1.0,0.0317138135433197
734,1.0,0.03165588900446892
735,1.0,0.03159749507904053
736,1.0,0.031539805233478546
737,1.0,0.03148268163204193
738,1.0,0.03142493590712547
739,1.0,0.03136761859059334
740,1.0,0.031310923397541046
741,1.0,0.03125397115945816
742,1.0,0.03119722567498684
743,1.0,0.031140828505158424
744,1.0,0.03108454868197441
745,1.0,0.031028319150209427
746,1.0,0.03097272478044033
747,1.0,0.030917469412088394
748,1.0,0.030861595645546913
749,1.0,0.030806366354227066
750,1.0,0.030750811100006104
751,1.0,0.030696207657456398
752,1.0,0.030641287565231323
753,1.0,0.030586466193199158
754,1.0,0.030532974749803543
755,1.0,0.030478322878479958
756,1.0,0.030424002557992935
757,1.0,0.030370617285370827
758,1.0,0.03031623736023903
759,1.0,0.03026335872709751
760,1.0,0.030210038647055626
761,1.0,0.030156482011079788
762,1.0,0.030103877186775208
763,1.0,0.03005126491189003
764,1.0,0.02999817207455635
765,1.0,0.02994607761502266
766,1.0,0.029893482103943825
767,1.0,0.02984124980866909
768,1.0,0.029789483174681664
769,1.0,0.029737818986177444
770,1.0,0.02968607284128666
771,1.0,0.029634645208716393
772,1.0,0.029583165422081947
773,1.0,0.029532402753829956
774,1.0,0.029481301084160805
775,1.0,0.029430687427520752
776,1.0,0.02937985025346279
777,1.0,0.02932928502559662
778,1.0,0.029278993606567383
779,1.0,0.029229074716567993
780,1.0,0.02917906641960144
781,1.0,0.02912907861173153
782,1.0,0.029079128056764603
783,1.0,0.029029425233602524
784,1.0,0.028980279341340065
785,1.0,0.028931301087141037
786,1.0,0.028882106766104698
787,1.0,0.028833234682679176
788,1.0,0.028784513473510742
789,1.0,0.02873588725924492
790,1.0,0.02868683636188507
791,1.0,0.0286389347165823
792,1.0,0.028591115027666092
793,1.0,0.02854306437075138
794,1.0,0.028494957834482193
795,1.0,0.028447505086660385
796,1.0,0.028399769216775894
797,1.0,0.02835192158818245
798,1.0,0.02830525115132332
799,1.0,0.028257941827178
800,1.0,0.028210878372192383
801,1.0,0.028163988143205643
802,1.0,0.02811717428267002
803,1.0,0.028070762753486633
804,1.0,0.028024667873978615
805,1.0,0.0279780812561512
806,1.0,0.02793183922767639
807,1.0,0.02788572572171688
808,1.0,0.02784004434943199
809,1.0,0.027794435620307922
810,1.0,0.02774864435195923
811,1.0,0.02770337089896202
812,1.0,0.02765762247145176
813,1.0,0.027612552046775818
814,1.0,0.027567774057388306
815,1.0,0.027522752061486244
816,1.0,0.02747800573706627
817,1.0,0.027433309704065323
818,1.0,0.027388837188482285
819,1.0,0.027344465255737305
820,1.0,0.027299825102090836
821,1.0,0.027256052941083908
822,1.0,0.02721228078007698
823,1.0,0.027168285101652145
824,1.0,0.02712433598935604
825,1.0,0.02708069421350956
826,1.0,0.027037108317017555
827,1.0,0.026994124054908752
828,1.0,0.02695048786699772
829,1.0,0.026907388120889664
830,1.0,0.026864567771553993
831,1.0,0.02682168409228325
832,1.0,0.026778846979141235
833,1.0,0.026736238971352577
834,1.0,0.026693811640143394
835,1.0,0.026651531457901
836,1.0,0.026609206572175026
837,1.0,0.0265670008957386
838,1.0,0.026525165885686874
839,1.0,0.026483243331313133
840,1.0,0.026441454887390137
841,1.0,0.026399796828627586
842,1.0,0.026358425617218018
843,1.0,0.026316586881875992
844,1.0,0.026275794953107834
845,1.0,0.026234447956085205
846,1.0,0.026193266734480858
847,1.0,0.02615239843726158
848,1.0,0.02611156739294529
849,1.0,0.02607126533985138
850,1.0,0.0260301623493433
851,1.0,0.025989878922700882
852,1.0,0.025949517264962196
853,1.0,0.025909196585416794
854,1.0,0.02586924470961094
855,1.0,0.02582908235490322
856,1.0,0.025789082050323486
857,1.0,0.025749707594513893
858,1.0,0.02570962905883789
859,1.0,0.025669986382126808
860,1.0,0.025630731135606766
861,1.0,0.025591576471924782
862,1.0,0.025552039965987206
863,1.0,0.025513041764497757
864,1.0,0.02547396346926689
865,1.0,0.025435036048293114
866,1.0,0.02539655938744545
867,1.0,0.025357594713568687
868,1.0,0.025319356471300125
869,1.0,0.025280600413680077
870,1.0,0.025242334231734276
871,1.0,0.02520417608320713
872,1.0,0.025165919214487076
873,1.0,0.025127891451120377
874,1.0,0.025090167298913002
875,1.0,0.02505234256386757
876,1.0,0.025014549493789673
877,1.0,0.02497677505016327
878,1.0,0.02493949607014656
879,1.0,0.024902012199163437
880,1.0,0.024864723905920982
881,1.0,0.02482742816209793
882,1.0,0.024790572002530098
883,1.0,0.024753523990511894
884,1.0,0.024716321378946304
885,1.0,0.024679897353053093
886,1.0,0.02464299276471138
887,1.0,0.02460658550262451
888,1.0,0.02457023411989212
889,1.0,0.024533485993742943
890,1.0,0.024497518315911293
891,1.0,0.02446133829653263
892,1.0,0.02442501112818718
893,1.0,0.024389037862420082
894,1.0,0.024353448301553726
895,1.0,0.02431759051978588
896,1.0,0.024281764402985573
897,1.0,0.02424628473818302
898,1.0,0.02421063743531704
899,1.0,0.02417542226612568
900,1.0,0.024139869958162308
901,1.0,0.02410493791103363
902,1.0,0.024069596081972122
903,1.0,0.024034759029746056
904,1.0,0.023999743163585663
905,1.0,0.023964717984199524
906,1.0,0.023930329829454422
907,1.0,0.023895535618066788
908,1.0,0.02386094070971012
909,1.0,0.023826174437999725
910,1.0,0.023792311549186707
911,1.0,0.0237578097730875
912,1.0,0.02372376248240471
913,1.0,0.023689517751336098
914,1.0,0.023655658587813377
915,1.0,0.02362162433564663
916,1.0,0.023587720468640327
917,1.0,0.023553933948278427
918,1.0,0.023520447313785553
919,1.0,0.02348669432103634
920,1.0,0.02345365658402443
921,1.0,0.02342013642191887
922,1.0,0.023386679589748383
923,1.0,0.023353751748800278
924,1.0,0.023320484906435013
925,1.0,0.02328743226826191
926,1.0,0.023254791274666786
927,1.0,0.023221811279654503
928,1.0,0.023188773542642593
929,1.0,0.023156296461820602
930,1.0,0.02312355674803257
931,1.0,0.023091284558176994
932,1.0,0.0230591781437397
933,1.0,0.02302643284201622
